stock_code,firm_name,year,industry_code,industry_name,manufacturing,province_std,rd_intensity,rd_tax_deduction,rd_expense_est,patent_stock,gov_subsidy_rd,rd_deduction_rate,ln_assets,roa,lev,firm_age,dual_position,post2021,post2022,post2023,manufacturing_post2021,manufacturing_post2022,province_gdp,ln_gdp_prov,province_budget_exp,province_sci_tech_exp,sci_tech_exp_ratio,ip_protection_score,invention_apply,invention_grant,patent_apply_total,patent_grant_total,tech_market_turnover,ln_patent_stock,asinh_patent_stock,ln_rd_tax_deduction,ln_rd_expense_est,gov_subsidy_rd_missing,gov_subsidy_rd_zero,ln_gov_subsidy_rd,ln_patent_stock_w,asinh_patent_stock_w,rd_intensity_w,ln_rd_expense_est_w,ln_gov_subsidy_rd_w,ln_assets_w,roa_w,lev_w,firm_age_w,sci_tech_exp_ratio_w,province_gdp_w,province_budget_exp_w,province_sci_tech_exp_w,ip_protection_score_w,tech_market_turnover_w,invention_apply_w,invention_grant_w,ln_rd_tax_deduction_w,ln_rd_tax_deduction_l1
688062,迈威生物,2024,C27,医药制造业,1,上海市,57.38199999999973,-159416979.67,637667918.68,124,,1.0,22.18,-0.20303252,0.636119,2,1,1,1,1,1,1,53759.5,10.89227567455854,9874.84,,,90.09,100217.0,50676.0,243656.0,150766.0,5009.32,4.8283137373023015,5.5134450048735575,0.0,20.27332820373187,1,0.0,0.0,4.8283137373023015,5.5134450048735575,57.02295999999963,20.27332820373187,0.0,22.18,-0.2026541136,0.636119,2,,53759.5,9874.84,,90.09,5009.32,100217.0,50676.0,0.0,
688063,派能科技,2022,C38,电气机械和器材制造业,1,上海市,6.35,-40627303.96,162509215.84,238,5847057.64,1.0,22.81,0.15733,0.467218,2,0,1,1,0,1,1,48594.5,10.79126563476024,9393.0,386.25,4.11,90.09,89448.0,36797.0,224409.0,178323.0,3870.73,5.476463551931511,6.165422267732319,0.0,18.90624527714099,0,5847057.64,15.581449296182257,5.476463551931511,6.165422267732319,6.35,18.90624527714099,15.581449296182257,22.81,0.15733,0.467218,2,4.11,48594.5,9393.0,386.25,90.09,3870.73,89448.0,36797.0,0.0,
688063,派能科技,2023,C38,电气机械和器材制造业,1,上海市,11.68,-48220807.31,192883229.24,429,,1.0,23.22,0.042506,0.214376,3,0,1,1,1,1,1,51404.5,10.84748099624923,9638.51,528.05,5.48,90.09,97066.0,44345.0,246656.0,159115.0,4642.34,6.063785208687608,6.754605457878161,0.0,19.077595539104667,1,0.0,0.0,6.063785208687608,6.754605457878161,11.68,19.077595539104667,0.0,23.22,0.042506,0.214376,3,5.48,51404.5,9638.51,528.05,90.09,4642.34,97066.0,44345.0,0.0,0.0
688063,派能科技,2024,C38,电气机械和器材制造业,1,上海市,17.22,-20974294.94,83897179.76,686,,1.0,23.18,0.003286,0.211279,4,0,1,1,1,1,1,53759.5,10.89227567455854,9874.84,,,90.09,100217.0,50676.0,243656.0,150766.0,5009.32,6.532334292222349,7.224025339526642,0.0,18.24510256848907,1,0.0,0.0,6.532334292222349,7.224025339526642,17.22,18.24510256848907,0.0,23.18,0.003286,0.211279,4,,53759.5,9874.84,,90.09,5009.32,100217.0,50676.0,0.0,0.0
688065,凯赛生物,2022,C28,化学纤维制造业,1,,7.69,-28068862.22,112275448.88,318,3326592.27,1.0,23.6,0.034366,0.156449,2,1,1,1,0,1,1,,,,,,,,,,,,5.765191102784844,6.455201035543288,0.0,18.536465783877276,0,3326592.27,15.017459296249891,5.765191102784844,6.455201035543288,7.69,18.536465783877276,15.017459296249891,23.6,0.034366,0.156449,2,,,,,,,,,0.0,
688065,凯赛生物,2023,C28,化学纤维制造业,1,,8.95,-30857956.41,123431825.64,406,,1.0,23.66,0.021692,0.215589,3,1,1,1,1,1,1,,,,,,,,,,,,6.008813185442595,6.69950185681721,0.0,18.631199550605988,1,0.0,0.0,6.008813185442595,6.69950185681721,8.95,18.631199550605988,0.0,23.66,0.021692,0.215589,3,,,,,,,,,0.0,0.0
688065,凯赛生物,2024,C28,化学纤维制造业,1,,7.89,-34996287.43,139985149.72,494,,1.0,23.67,0.02495,0.206104,4,1,1,1,1,1,1,,,,,,,,,,,,6.20455776256869,6.895683722185311,0.0,18.75704690866244,1,0.0,0.0,6.20455776256869,6.895683722185311,7.89,18.75704690866244,0.0,23.67,0.02495,0.206104,4,,,,,,,,,0.0,0.0
688067,爱威科技,2023,C27,医药制造业,1,,14.48,-3991706.66,15966826.64,247,,1.0,20.14,0.038682,0.120078,2,1,1,1,1,1,1,,,,,,,,,,,,5.5134287461649825,6.202539614918805,0.0,16.586023855499374,1,0.0,0.0,5.5134287461649825,6.202539614918805,14.48,16.586023855499374,0.0,20.14,0.038682,0.120078,2,,,,,,,,,0.0,
688067,爱威科技,2024,C27,医药制造业,1,,12.69,-3552915.84,14211663.36,259,,1.0,20.15,0.040715,0.116137,3,1,1,1,1,1,1,,,,,,,,,,,,5.560681631015528,6.249978969076353,0.0,16.469573619182203,1,0.0,0.0,5.560681631015528,6.249978969076353,12.69,16.469573619182203,0.0,20.15,0.040715,0.116137,3,,,,,,,,,0.0,0.0
688068,热景生物,2021,C27,医药制造业,1,,2.46,-15049801.16,60199204.64,56,1191300.0,1.0,22.02,0.2007718799999991,0.211536,2,1,1,0,0,1,0,,,,,,,,,,,,4.04305126783455,4.718578581151767,0.0,17.913169714843153,0,1191300.0,13.990556545206223,4.04305126783455,4.718578581151767,2.46,17.913169714843153,13.990556545206223,22.02,0.19957159839999877,0.211536,2,,,,,,,,,0.0,
688068,热景生物,2022,C27,医药制造业,1,,5.37,-21120213.48,84480853.92,70,2275908.43,1.0,22.08,0.2007718799999991,0.139921,3,1,1,1,0,1,1,,,,,,,,,,,,4.2626798770413155,4.941693439113287,0.0,18.25203549766269,0,2275908.43,14.637890279939212,4.2626798770413155,4.941693439113287,5.37,18.25203549766269,14.637890279939212,22.08,0.19957159839999877,0.139921,3,,,,,,,,,0.0,0.0
688068,热景生物,2023,C27,医药制造业,1,,24.29,-14867971.89,59471887.56,69,,1.0,21.99,0.004228,0.05689,4,1,1,1,1,1,1,,,,,,,,,,,,4.248495242049359,4.927306190998636,0.0,17.901014297694438,1,0.0,0.0,4.248495242049359,4.927306190998636,24.29,17.901014297694438,0.0,21.99,0.004228,0.05689,4,,,,,,,,,0.0,0.0
688068,热景生物,2024,C27,医药制造业,1,,22.18,-14048848.32,56195393.28,69,,1.0,21.92,-0.058914,0.0757,5,1,1,1,1,1,1,,,,,,,,,,,,4.248495242049359,4.927306190998636,0.0,17.844345359192477,1,0.0,0.0,4.248495242049359,4.927306190998636,22.18,17.844345359192477,0.0,21.92,-0.058914,0.0757,5,,,,,,,,,0.0,0.0
688069,德林海,2022,N77,生态保护和环境治理业,0,江苏省,5.3,-2466660.05,13155520.26666667,78,1155660.38,0.75,21.3,0.031627,0.170846,2,1,1,1,0,0,0,124564.2,11.73257652462921,14901.37,678.32,4.55,91.74,194983.0,89248.0,662509.0,560127.0,2986.78,4.3694478524670215,5.04989709610426,0.0,16.392352096655646,0,1155660.38,13.960183361428449,4.3694478524670215,5.04989709610426,5.3,16.392352096655646,13.960183361428449,21.3,0.031627,0.170846,2,4.55,124564.2,14901.37,678.32,91.74,2986.78,194983.0,89248.0,0.0,
688069,德林海,2023,N77,生态保护和环境治理业,0,江苏省,9.46,-2299772.61,9199090.44,96,865283.02,1.0,21.24,-0.008065,0.150101,3,1,1,1,1,0,0,130924.3,11.78237457256093,15242.28,761.46,5.0,91.74,191877.0,107899.0,684579.0,447006.0,3331.0,4.574710978503383,5.25752249766017,0.0,16.034615280620784,0,865283.02,13.670813078840805,4.574710978503383,5.25752249766017,9.46,16.034615280620784,13.670813078840805,21.24,-0.008065,0.150101,3,5.0,130924.3,15242.28,761.46,91.74,3331.0,191877.0,107899.0,0.0,0.0
688069,德林海,2024,N77,生态保护和环境治理业,0,江苏省,5.09,-2498123.63,9992494.52,99,6808387.0,1.0,21.21,-0.053346,0.23479,4,1,1,1,1,0,0,136696.9,11.82552134505915,15293.57,,,91.74,229685.0,135838.0,753311.0,450541.0,5019.14,4.605170185988092,5.288292537319899,0.0,16.11734492123126,0,6808387.0,15.73366593938576,4.605170185988092,5.288292537319899,5.09,16.11734492123126,15.73366593938576,21.21,-0.053346,0.23479,4,,136696.9,15293.57,,91.74,5019.14,229685.0,135838.0,0.0,0.0
688070,纵横股份,2023,C37,铁路、船舶、航空航天和其他运输设备制造业,1,四川省,24.08,-5584955.86,22339823.44,269,,1.0,20.66,-0.068958,0.35468,2,1,1,1,1,1,1,61353.4,11.02440586832634,12732.79,244.12,1.92,87.01,53454.0,33339.0,180303.0,113073.0,1942.15,5.598421958998375,6.287862015043619,0.0,16.921881493024763,1,0.0,0.0,5.598421958998375,6.287862015043619,24.08,16.921881493024763,0.0,20.66,-0.068958,0.35468,2,1.92,61353.4,12732.79,244.12,87.01,1942.15,53454.0,33339.0,0.0,
688070,纵横股份,2024,C37,铁路、船舶、航空航天和其他运输设备制造业,1,四川省,19.49,-6821600.27,27286401.08,320,,1.0,20.78,-0.034743,0.460657,3,1,1,1,1,1,1,64537.9,11.07500792711563,13447.16,,,87.01,58261.0,31567.0,192379.0,114376.0,2596.48,5.771441123130016,6.461470617751027,0.0,17.121899043758315,1,0.0,0.0,5.771441123130016,6.461470617751027,19.49,17.121899043758315,0.0,20.78,-0.034743,0.460657,3,,64537.9,13447.16,,87.01,2596.48,58261.0,31567.0,0.0,0.0
688071,华依科技,2023,C35,专用设备制造业,1,上海市,12.04,-6785096.83,27140387.32,109,2204260.82,1.0,21.47,-0.007539,0.505873,2,1,1,1,1,1,1,51404.5,10.84748099624923,9638.51,528.05,5.48,90.09,97066.0,44345.0,246656.0,159115.0,4642.34,4.700480365792417,5.384516104124803,0.0,17.11653352030106,0,2204260.82,14.605903235303048,4.700480365792417,5.384516104124803,12.04,17.11653352030106,14.605903235303048,21.47,-0.007539,0.505873,2,5.48,51404.5,9638.51,528.05,90.09,4642.34,97066.0,44345.0,0.0,
688071,华依科技,2024,C35,专用设备制造业,1,上海市,11.79,-8854453.91,35417815.64,111,2305808.77,1.0,21.51,-0.020919,0.548411,3,1,1,1,1,1,1,53759.5,10.89227567455854,9874.84,,,90.09,100217.0,50676.0,243656.0,150766.0,5009.32,4.718498871295094,5.402697671815578,0.0,17.38272554640885,0,2305808.77,14.650942482913136,4.718498871295094,5.402697671815578,11.79,17.38272554640885,14.650942482913136,21.51,-0.020919,0.548411,3,,53759.5,9874.84,,90.09,5009.32,100217.0,50676.0,0.0,0.0
688073,毕得医药,2024,M73,研究和试验发展,0,,5.36,-6539699.98,26158799.92,76,,1.0,21.61,0.048563,0.161665,2,1,1,1,1,0,0,,,,,,,,,,,,4.343805421853684,5.023923800584955,0.0,17.079696247111315,1,0.0,0.0,4.343805421853684,5.023923800584955,5.36,17.079696247111315,0.0,21.61,0.048563,0.161665,2,,,,,,,,,0.0,
688075,安旭生物,2023,C27,医药制造业,1,,20.91,-12542763.27,50171053.08,261,,1.0,22.48,0.024348,0.118114,2,1,1,1,1,1,1,,,,,,,,,,,,5.568344503761097,6.25767125780269,0.0,17.730948806405163,1,0.0,0.0,5.568344503761097,6.25767125780269,20.91,17.730948806405163,0.0,22.48,0.024348,0.118114,2,,,,,,,,,0.0,
688075,安旭生物,2024,C27,医药制造业,1,,18.69,-10836779.27,43347117.08,305,4832694.54,1.0,22.48,0.033321,0.098716,3,1,1,1,1,1,1,,,,,,,,,,,,5.723585101952381,6.413461644606134,0.0,17.584750778704098,0,4832694.54,15.39091495277419,5.723585101952381,6.413461644606134,18.69,17.584750778704098,15.39091495277419,22.48,0.033321,0.098716,3,,,,,,,,,0.0,0.0
688077,大地熊,2022,C30,非金属矿物制品业,0,安徽省,4.97,-15195625.27,81043334.77333333,193,1688243.42,0.75,21.76,0.053114,0.569331,2,1,1,1,0,0,0,45525.1,10.72601910118867,8379.78,507.56,6.06,85.38,65368.0,26180.0,221063.0,156584.0,2875.45,5.267858159063328,5.955844080986837,0.0,18.210494579117455,0,1688243.42,14.339199742233935,5.267858159063328,5.955844080986837,4.97,18.210494579117455,14.339199742233935,21.76,0.053114,0.569331,2,6.06,45525.1,8379.78,507.56,85.38,2875.45,65368.0,26180.0,0.0,
688077,大地熊,2023,C30,非金属矿物制品业,0,安徽省,5.61,-10452062.39,41808249.56,204,,1.0,21.56,-0.022781,0.512759,3,1,1,1,1,0,0,48227.5,10.78368467676204,8643.57,535.34,6.19,85.38,67093.0,30526.0,242322.0,142638.0,3597.57,5.3230099791384085,6.011273181654913,0.0,17.548604259835937,1,0.0,0.0,5.3230099791384085,6.011273181654913,5.61,17.548604259835937,0.0,21.56,-0.022781,0.512759,3,6.19,48227.5,8643.57,535.34,85.38,3597.57,67093.0,30526.0,0.0,0.0
688077,大地熊,2024,C30,非金属矿物制品业,0,安徽省,5.78,-10146394.81,40585579.24,204,,1.0,21.65,0.01087,0.571062,4,1,1,1,1,0,0,50646.7,10.83262935454342,8999.54,,,85.38,65961.0,32821.0,262102.0,148388.0,3933.22,5.3230099791384085,6.011273181654913,0.0,17.518923394982938,1,0.0,0.0,5.3230099791384085,6.011273181654913,5.78,17.518923394982938,0.0,21.65,0.01087,0.571062,4,,50646.7,8999.54,,85.38,3933.22,65961.0,32821.0,0.0,0.0
688078,龙软科技,2021,I65,软件和信息技术服务业,0,,12.43,-3628913.6,19354205.86666667,41,,0.75,20.35,0.09137,0.178558,2,0,1,0,0,0,0,,,,,,,,,,,,3.7376696182833684,4.406867935097715,0.0,16.778420362940185,1,0.0,0.0,3.7376696182833684,4.406867935097715,12.43,16.778420362940185,0.0,20.35,0.09137,0.178558,2,,,,,,,,,0.0,
688078,龙软科技,2022,I65,软件和信息技术服务业,0,,10.22,-2446545.17,13048240.90666667,58,,0.75,20.5,0.100229,0.190974,3,0,1,1,0,0,0,,,,,,,,,,,,4.07753744390572,4.753664499113497,0.0,16.38416396286179,1,0.0,0.0,4.07753744390572,4.753664499113497,10.22,16.38416396286179,0.0,20.5,0.100229,0.190974,3,,,,,,,,,0.0,0.0
688078,龙软科技,2023,I65,软件和信息技术服务业,0,,11.16,-4118851.96,16475407.84,78,,1.0,20.62,0.095809,0.199189,4,0,1,1,1,0,0,,,,,,,,,,,,4.3694478524670215,5.04989709610426,0.0,16.617379453826427,1,0.0,0.0,4.3694478524670215,5.04989709610426,11.16,16.617379453826427,0.0,20.62,0.095809,0.199189,4,,,,,,,,,0.0,0.0
688078,龙软科技,2024,I65,软件和信息技术服务业,0,,15.86,-4554599.55,18218398.2,119,50900.0,1.0,20.66,0.036312,0.204744,5,0,1,1,1,0,0,,,,,,,,,,,,4.787491742782046,5.4722883273244625,0.0,16.717942586441154,0,50900.0,10.837637848711049,4.787491742782046,5.4722883273244625,15.86,16.717942586441154,10.837637848711049,20.66,0.036312,0.204744,5,,,,,,,,,0.0,0.0
688079,美迪凯,2023,C39,计算机、通信和其他电子设备制造业,1,浙江省,26.61,-13965282.59,55861130.36,214,,1.0,21.55,-0.038266,0.339947,2,1,1,1,1,1,1,85619.6,11.35766950788237,12353.09,787.48,6.37,91.29,117996.0,64760.0,553317.0,381835.0,4323.71,5.3706380281276624,6.0591286545291485,0.0,17.838379371767076,1,0.0,0.0,5.3706380281276624,6.0591286545291485,26.61,17.838379371767076,0.0,21.55,-0.038266,0.339947,2,6.37,85619.6,12353.09,787.48,91.29,4323.71,117996.0,64760.0,0.0,
688079,美迪凯,2024,C39,计算机、通信和其他电子设备制造业,1,浙江省,22.19,-18194639.82,72778559.28,245,,1.0,21.83,-0.035106,0.54036,3,1,1,1,1,1,1,90007.0,11.40764272406565,12564.65,,,91.29,132051.0,78477.0,576160.0,400795.0,5015.22,5.5053315359323625,6.194409556009931,0.0,18.102931968144436,1,0.0,0.0,5.5053315359323625,6.194409556009931,22.19,18.102931968144436,0.0,21.83,-0.035106,0.54036,3,,90007.0,12564.65,,91.29,5015.22,132051.0,78477.0,0.0,0.0
688080,映翰通,2022,C39,计算机、通信和其他电子设备制造业,1,,14.34,-6457375.43,25829501.72,93,,1.0,20.62,0.078044,0.088556,2,0,1,1,0,1,1,,,,,,,,,,,,4.543294782270004,5.2257755775357575,0.0,17.06702791285418,1,0.0,0.0,4.543294782270004,5.2257755775357575,14.34,17.06702791285418,0.0,20.62,0.078044,0.088556,2,,,,,,,,,0.0,
688080,映翰通,2023,C39,计算机、通信和其他电子设备制造业,1,,12.56,-8291807.57,33167230.28,106,,1.0,20.81,0.086598,0.15807,3,0,1,1,1,1,1,,,,,,,,,,,,4.672828834461906,5.356608523840461,0.0,17.3170729368334,1,0.0,0.0,4.672828834461906,5.356608523840461,12.56,17.3170729368334,0.0,20.81,0.086598,0.15807,3,,,,,,,,,0.0,0.0
688080,映翰通,2024,C39,计算机、通信和其他电子设备制造业,1,,10.88,-8127476.18,32509904.72,112,,1.0,20.98,0.101271,0.191028,4,0,1,1,1,1,1,,,,,,,,,,,,4.727387818712341,5.411665981106207,0.0,17.297055392245124,1,0.0,0.0,4.727387818712341,5.411665981106207,10.88,17.297055392245124,0.0,20.98,0.101271,0.191028,4,,,,,,,,,0.0,0.0
688081,兴图新科,2022,C39,计算机、通信和其他电子设备制造业,1,,34.57,-5262617.76,21050471.04,86,,1.0,20.33,-0.12084,0.119119,2,1,1,1,0,1,1,,,,,,,,,,,,4.465908118654584,5.147528277154878,0.0,16.862433542544323,1,0.0,0.0,4.465908118654584,5.147528277154878,34.57,16.862433542544323,0.0,20.33,-0.12084,0.119119,2,,,,,,,,,0.0,
688081,兴图新科,2023,C39,计算机、通信和其他电子设备制造业,1,,27.12,-5358139.77,21432559.08,106,,1.0,20.26,-0.110911,0.168185,3,1,1,1,1,1,1,,,,,,,,,,,,4.672828834461906,5.356608523840461,0.0,16.880421822750527,1,0.0,0.0,4.672828834461906,5.356608523840461,27.12,16.880421822750527,0.0,20.26,-0.110911,0.168185,3,,,,,,,,,0.0,0.0
688081,兴图新科,2024,C39,计算机、通信和其他电子设备制造业,1,,26.64,-5902605.76,23610423.04,118,,1.0,20.2,-0.136377,0.271866,4,1,1,1,1,1,1,,,,,,,,,,,,4.77912349311153,5.463849759152821,0.0,16.977198869086774,1,0.0,0.0,4.77912349311153,5.463849759152821,26.64,16.977198869086774,0.0,20.2,-0.136377,0.271866,4,,,,,,,,,0.0,0.0
688082,盛美上海,2023,C35,专用设备制造业,1,上海市,16.93,-81886496.66,327545986.64,435,,1.0,23.0,0.093351,0.337872,2,0,1,1,1,1,1,51404.5,10.84748099624923,9638.51,528.05,5.48,90.09,97066.0,44345.0,246656.0,159115.0,4642.34,6.077642243349034,6.768494532824502,0.0,19.607139023456387,1,0.0,0.0,6.077642243349034,6.768494532824502,16.93,19.607139023456387,0.0,23.0,0.093351,0.337872,2,5.48,51404.5,9638.51,528.05,90.09,4642.34,97066.0,44345.0,0.0,
688082,盛美上海,2024,C35,专用设备制造业,1,上海市,14.93,-98079878.77,392319515.08,470,,1.0,23.22,0.095081,0.367963,3,0,1,1,1,1,1,53759.5,10.89227567455854,9874.84,,,90.09,100217.0,50676.0,243656.0,150766.0,5009.32,6.154858094016418,6.845881006995945,0.0,19.787587157788433,1,0.0,0.0,6.154858094016418,6.845881006995945,14.93,19.787587157788433,0.0,23.22,0.095081,0.367963,3,,53759.5,9874.84,,90.09,5009.32,100217.0,50676.0,0.0,0.0
688083,中望软件,2023,I65,软件和信息技术服务业,0,,48.79,-15155567.26,60622269.04,54,,1.0,21.91,0.018211,0.169548,2,1,1,1,1,0,0,,,,,,,,,,,,4.007333185232471,4.6822169499829025,0.0,17.920172875939986,1,0.0,0.0,4.007333185232471,4.6822169499829025,48.79,17.920172875939986,0.0,21.91,0.018211,0.169548,2,,,,,,,,,0.0,
688083,中望软件,2024,I65,软件和信息技术服务业,0,,51.01,-22856525.06,91426100.24,121,4541906.69,1.0,21.88,0.015255,0.150176,3,1,1,1,1,0,0,,,,,,,,,,,,4.804021044733257,5.488954801055736,0.0,18.331041567210193,0,4541906.69,15.328857677795142,4.804021044733257,5.488954801055736,51.01,18.331041567210193,15.328857677795142,21.88,0.015255,0.150176,3,,,,,,,,,0.0,0.0
688085,三友医疗,2022,C35,专用设备制造业,1,,9.3,-6748908.57,26995634.28,379,4677200.0,1.0,21.51,0.09289,0.127021,2,0,1,1,0,1,1,,,,,,,,,,,,5.940171252720432,6.630685126087978,0.0,17.11118575460452,0,4677200.0,15.358210412051408,5.940171252720432,6.630685126087978,9.3,17.11118575460452,15.358210412051408,21.51,0.09289,0.127021,2,,,,,,,,,0.0,
688085,三友医疗,2023,C35,专用设备制造业,1,,14.17,-8370714.5,33482858.0,519,,1.0,21.54,0.05025,0.096748,3,0,1,1,1,1,1,,,,,,,,,,,,6.253828811575473,6.945051991847024,0.0,17.3265441942049,1,0.0,0.0,6.253828811575473,6.945051991847024,14.17,17.3265441942049,0.0,21.54,0.05025,0.096748,3,,,,,,,,,0.0,0.0
688085,三友医疗,2024,C35,专用设备制造业,1,,18.58,-8719978.36,34879913.44,775,635389.67,1.0,21.56,0.005251,0.111812,4,0,1,1,1,1,1,,,,,,,,,,,,6.654152520183219,7.346010626146123,0.0,17.367421704020394,0,635389.67,13.361995317045913,6.654152520183219,7.346010626146123,18.58,17.367421704020394,13.361995317045913,21.56,0.005251,0.111812,4,,,,,,,,,0.0,0.0
688088,虹软科技,2021,I65,软件和信息技术服务业,0,浙江省,47.17,-34388715.94,183406485.0133333,212,1246443.89,0.75,21.79,0.047447,0.126782,2,1,1,0,0,0,0,76765.3,11.24850799411637,11014.59,578.6,5.25,91.29,129821.0,56796.0,503197.0,465468.0,1855.78,5.3612921657094255,6.049739017663296,0.0,19.0272154825557,0,1246443.89,14.035805969175358,5.3612921657094255,6.049739017663296,47.17,19.0272154825557,14.035805969175358,21.79,0.047447,0.126782,2,5.25,76765.3,11014.59,578.6,91.29,1855.78,129821.0,56796.0,0.0,
688088,虹软科技,2022,I65,软件和信息技术服务业,0,浙江省,54.15,-13634483.12,72717243.30666666,245,1723272.0,0.75,21.82,0.019126,0.13517,3,1,1,1,0,0,0,80770.0,11.29936088843634,12017.78,680.89,5.67,91.29,122807.0,61286.0,513830.0,443985.0,2435.07,5.5053315359323625,6.194409556009931,0.0,18.10208911254269,0,1723272.0,14.359735947532469,5.5053315359323625,6.194409556009931,54.15,18.10208911254269,14.359735947532469,21.82,0.019126,0.13517,3,5.67,80770.0,12017.78,680.89,91.29,2435.07,122807.0,61286.0,0.0,0.0
688088,虹软科技,2023,I65,软件和信息技术服务业,0,浙江省,54.11,-6379202.41,25516809.64,271,,1.0,21.86,0.028277,0.143506,4,1,1,1,1,0,0,85619.6,11.35766950788237,12353.09,787.48,6.37,91.29,117996.0,64760.0,553317.0,381835.0,4323.71,5.605802066295998,6.295269405515346,0.0,17.054848033709217,1,0.0,0.0,5.605802066295998,6.295269405515346,54.11,17.054848033709217,0.0,21.86,0.028277,0.143506,4,6.37,85619.6,12353.09,787.48,91.29,4323.71,117996.0,64760.0,0.0,0.0
688088,虹软科技,2024,I65,软件和信息技术服务业,0,浙江省,48.81,-30265629.32,121062517.28,288,1284937.32,1.0,21.83,0.058471,0.100381,5,1,1,1,1,0,0,90007.0,11.40764272406565,12564.65,,,91.29,132051.0,78477.0,576160.0,400795.0,5015.22,5.666426688112432,6.356110674764055,0.0,18.611817650127865,0,1284937.32,14.066221275159421,5.666426688112432,6.356110674764055,48.81,18.611817650127865,14.066221275159421,21.83,0.058471,0.100381,5,,90007.0,12564.65,,91.29,5015.22,132051.0,78477.0,0.0,0.0
688090,瑞松科技,2022,C35,专用设备制造业,1,,6.7,-7216790.04,28867160.16,267,8690446.84,1.0,21.3,-0.048414,0.499716,2,1,1,1,0,1,1,,,,,,,,,,,,5.5909869805108565,6.280399345794137,0.0,17.178215214971875,0,8690446.84,15.9777350310115,5.5909869805108565,6.280399345794137,6.7,17.178215214971875,15.9777350310115,21.3,-0.048414,0.499716,2,,,,,,,,,0.0,
688090,瑞松科技,2023,C34,通用设备制造业,1,,5.44,-4834508.72,19338034.88,259,14300181.95,1.0,21.25,0.031381,0.451646,3,1,1,1,1,1,1,,,,,,,,,,,,5.560681631015528,6.249978969076353,0.0,16.77758448543812,0,14300181.95,16.475782888854592,5.560681631015528,6.249978969076353,5.44,16.77758448543812,16.475782888854592,21.25,0.031381,0.451646,3,,,,,,,,,0.0,0.0
688090,瑞松科技,2024,C34,通用设备制造业,1,,5.83,-6841960.9,27367843.6,296,9515829.56,1.0,21.19,0.009246,0.424887,4,1,1,1,1,1,1,,,,,,,,,,,,5.6937321388027,6.38350948823191,0.0,17.124879327459176,0,9515829.56,16.068467344445704,5.6937321388027,6.38350948823191,5.83,17.124879327459176,16.068467344445704,21.19,0.009246,0.424887,4,,,,,,,,,0.0,0.0
688091,上海谊众,2023,C27,医药制造业,1,,6.23,-3185122.79,12740491.16,3,,1.0,21.18,0.102681,0.068975,2,1,1,1,1,1,1,,,,,,,,,,,,1.3862943611198906,1.8184464592320668,0.0,16.36029583844533,1,0.0,0.0,2.302585092994046,2.8934439858858716,6.23,16.36029583844533,0.0,21.18,0.102681,0.068975,2,,,,,,,,,0.0,
688091,上海谊众,2024,C27,医药制造业,1,,21.44,-5004435.41,20017741.64,5,,1.0,21.09,0.004817,0.0522156,3,1,1,1,1,1,1,,,,,,,,,,,,1.791759469228055,2.312438341272753,0.0,16.812129570249244,1,0.0,0.0,2.302585092994046,2.8934439858858716,21.44,16.812129570249244,0.0,21.09,0.004817,0.052303728,3,,,,,,,,,0.0,0.0
688092,爱科科技,2023,C34,通用设备制造业,1,,6.73,-3956110.1,15824440.4,166,,1.0,20.39,0.105208,0.165236,2,0,1,1,1,1,1,,,,,,,,,,,,5.117993812416755,5.805144041227343,0.0,16.577066226793306,1,0.0,0.0,5.117993812416755,5.805144041227343,6.73,16.577066226793306,0.0,20.39,0.105208,0.165236,2,,,,,,,,,0.0,
688092,爱科科技,2024,C34,通用设备制造业,1,,7.35,-4656170.34,18624681.36,179,,1.0,20.45,0.088365,0.169677,3,0,1,1,1,1,1,,,,,,,,,,,,5.19295685089021,5.880540788812427,0.0,16.739998267587822,1,0.0,0.0,5.19295685089021,5.880540788812427,7.35,16.739998267587822,0.0,20.45,0.088365,0.169677,3,,,,,,,,,0.0,0.0
688093,世华科技,2022,C39,计算机、通信和其他电子设备制造业,1,江苏省,6.98,-4951860.91,19807443.64,88,1589780.0,1.0,21.11,0.125925,0.0522156,2,1,1,1,0,1,1,124564.2,11.73257652462921,14901.37,678.32,4.55,91.74,194983.0,89248.0,662509.0,560127.0,2986.78,4.48863636973214,5.170516276532822,0.0,16.801568416916705,0,1589780.0,14.279106828860904,4.48863636973214,5.170516276532822,6.98,16.801568416916705,14.279106828860904,21.11,0.125925,0.052303728,2,4.55,124564.2,14901.37,678.32,91.74,2986.78,194983.0,89248.0,0.0,
688093,世华科技,2023,C39,计算机、通信和其他电子设备制造业,1,江苏省,7.19,-5684777.71,22739110.84,110,2021500.0,1.0,21.46,0.092765,0.092895,3,1,1,1,1,1,1,130924.3,11.78237457256093,15242.28,761.46,5.0,91.74,191877.0,107899.0,684579.0,447006.0,3331.0,4.709530201312334,5.3936482068690905,0.0,16.939596988355927,0,2021500.0,14.519350862745007,4.709530201312334,5.3936482068690905,7.19,16.939596988355927,14.519350862745007,21.46,0.092765,0.092895,3,5.0,130924.3,15242.28,761.46,91.74,3331.0,191877.0,107899.0,0.0,0.0
